ID=    1, predicted=         8, true=         8, accuracy=1.00
ID=  518, predicted=         0, true=         0, accuracy=1.00
ID=  519, predicted=         9, true=         9, accuracy=1.00
ID=  520, predicted=         5, true=         5, accuracy=1.00
ID=  521, predicted=         0, true=         0, accuracy=1.00
ID=  522, predicted=         0, true=         0, accuracy=1.00
ID=  523, predicted=         9, true=         9, accuracy=1.00
ID=  524, predicted=         4, true=         4, accuracy=1.00
ID=  525, predicted=         7, true=         7, accuracy=1.00
ID=  526, predicted=         6, true=         6, accuracy=1.00
ID=  527, predicted=         0, true=         0, accuracy=1.00
ID=  528, predicted=         9, true=         9, accuracy=1.00
ID=  529, predicted=         1, true=         7, accuracy=0.00
ID=  530, predicted=         8, true=         0, accuracy=0.00
ID=  531, predicted=         7, true=         7, accuracy=1.00
ID=  532, predicted=         2, true=         2, accuracy=1.00
ID=  533, predicted=         2, true=         2, accuracy=1.00
ID=  534, predicted=         5, true=         5, accuracy=1.00
ID=  535, predicted=         1, true=         7, accuracy=0.00
ID=  536, predicted=         1, true=         1, accuracy=1.00
ID=  537, predicted=         5, true=         5, accuracy=1.00
ID=  538, predicted=         0, true=         0, accuracy=1.00
ID=  539, predicted=         0, true=         0, accuracy=1.00
ID=  540, predicted=         9, true=         9, accuracy=1.00
ID=  541, predicted=         7, true=         7, accuracy=1.00
ID=  542, predicted=         7, true=         7, accuracy=1.00
ID=  543, predicted=         5, true=         5, accuracy=1.00
ID=  544, predicted=         4, true=         4, accuracy=1.00
ID=  545, predicted=         9, true=         9, accuracy=1.00
ID=  546, predicted=         6, true=         6, accuracy=1.00
ID=  547, predicted=         7, true=         7, accuracy=1.00
ID=  548, predicted=         3, true=         3, accuracy=1.00
ID=  549, predicted=         0, true=         0, accuracy=1.00
ID=  550, predicted=         9, true=         4, accuracy=0.00
ID=  551, predicted=         6, true=         6, accuracy=1.00
ID=  552, predicted=         0, true=         0, accuracy=1.00
ID=  553, predicted=         4, true=         4, accuracy=1.00
ID=  554, predicted=         8, true=         0, accuracy=0.00
ID=  555, predicted=         6, true=         6, accuracy=1.00
ID=  556, predicted=         9, true=         9, accuracy=1.00
ID=  557, predicted=         2, true=         2, accuracy=1.00
ID=  558, predicted=         7, true=         7, accuracy=1.00
ID=  559, predicted=         0, true=         0, accuracy=1.00
ID=  560, predicted=         4, true=         4, accuracy=1.00
ID=  561, predicted=         4, true=         4, accuracy=1.00
ID=  562, predicted=         6, true=         6, accuracy=1.00
ID=  563, predicted=         0, true=         0, accuracy=1.00
ID=  564, predicted=         7, true=         7, accuracy=1.00
ID=  565, predicted=         9, true=         9, accuracy=1.00
ID=  566, predicted=         8, true=         8, accuracy=1.00
ID=  567, predicted=         4, true=         4, accuracy=1.00
ID=  568, predicted=         9, true=         4, accuracy=0.00
ID=  569, predicted=         7, true=         1, accuracy=0.00
ID=  570, predicted=         9, true=         9, accuracy=1.00
ID=  571, predicted=         3, true=         3, accuracy=1.00
ID=  572, predicted=         0, true=         0, accuracy=1.00
ID=  573, predicted=         4, true=         4, accuracy=1.00
ID=  574, predicted=         2, true=         2, accuracy=1.00
ID=  575, predicted=         1, true=         1, accuracy=1.00
ID=  576, predicted=         3, true=         3, accuracy=1.00
ID=  577, predicted=         3, true=         3, accuracy=1.00
ID=  578, predicted=         2, true=         2, accuracy=1.00
ID=  579, predicted=         4, true=         4, accuracy=1.00
ID=  580, predicted=         5, true=         5, accuracy=1.00
ID=  581, predicted=         2, true=         2, accuracy=1.00
ID=  582, predicted=         7, true=         7, accuracy=1.00
ID=  583, predicted=         9, true=         9, accuracy=1.00
ID=  584, predicted=         5, true=         5, accuracy=1.00
ID=  585, predicted=         0, true=         0, accuracy=1.00
ID=  586, predicted=         4, true=         4, accuracy=1.00
ID=  587, predicted=         0, true=         0, accuracy=1.00
ID=  588, predicted=         8, true=         8, accuracy=1.00
ID=  589, predicted=         2, true=         2, accuracy=1.00
ID=  590, predicted=         2, true=         2, accuracy=1.00
ID=  591, predicted=         3, true=         3, accuracy=1.00
ID=  592, predicted=         9, true=         9, accuracy=1.00
ID=  593, predicted=         4, true=         4, accuracy=1.00
ID=  594, predicted=         8, true=         8, accuracy=1.00
ID=  595, predicted=         9, true=         9, accuracy=1.00
ID=  596, predicted=         0, true=         0, accuracy=1.00
ID=  597, predicted=         9, true=         7, accuracy=0.00
ID=  598, predicted=         5, true=         5, accuracy=1.00
ID=  599, predicted=         8, true=         8, accuracy=1.00
ID=  600, predicted=         4, true=         4, accuracy=1.00
ID=  601, predicted=         0, true=         0, accuracy=1.00
ID=  602, predicted=         7, true=         7, accuracy=1.00
ID=  603, predicted=         8, true=         8, accuracy=1.00
ID=  604, predicted=         6, true=         4, accuracy=0.00
ID=  605, predicted=         2, true=         2, accuracy=1.00
ID=  606, predicted=         3, true=         3, accuracy=1.00
ID=  607, predicted=         3, true=         3, accuracy=1.00
ID=  608, predicted=         9, true=         9, accuracy=1.00
ID=  609, predicted=         4, true=         4, accuracy=1.00
ID=  610, predicted=         5, true=         6, accuracy=0.00
ID=  611, predicted=         6, true=         6, accuracy=1.00
ID=  612, predicted=         6, true=         6, accuracy=1.00
ID=  613, predicted=         7, true=         7, accuracy=1.00
ID=  614, predicted=         8, true=         8, accuracy=1.00
ID=  615, predicted=         0, true=         0, accuracy=1.00
ID=  616, predicted=         7, true=         7, accuracy=1.00
ID=  617, predicted=         1, true=         2, accuracy=0.00
ID=  618, predicted=         1, true=         1, accuracy=1.00
ID=  619, predicted=         0, true=         0, accuracy=1.00
ID=  620, predicted=         9, true=         9, accuracy=1.00
ID=  621, predicted=         8, true=         8, accuracy=1.00
ID=  622, predicted=         9, true=         9, accuracy=1.00
ID=  623, predicted=         8, true=         8, accuracy=1.00
ID=  624, predicted=         0, true=         0, accuracy=1.00
ID=  625, predicted=         2, true=         2, accuracy=1.00
ID=  626, predicted=         6, true=         6, accuracy=1.00
ID=  627, predicted=         8, true=         8, accuracy=1.00
ID=  628, predicted=         6, true=         6, accuracy=1.00
ID=  629, predicted=         1, true=         1, accuracy=1.00
ID=  630, predicted=         7, true=         7, accuracy=1.00
ID=  631, predicted=         1, true=         1, accuracy=1.00
ID=  632, predicted=         0, true=         0, accuracy=1.00
ID=  633, predicted=         9, true=         9, accuracy=1.00
ID=  634, predicted=         0, true=         0, accuracy=1.00
ID=  635, predicted=         2, true=         2, accuracy=1.00
ID=  636, predicted=         8, true=         8, accuracy=1.00
ID=  637, predicted=         0, true=         0, accuracy=1.00
ID=  638, predicted=         2, true=         2, accuracy=1.00
ID=  639, predicted=         7, true=         7, accuracy=1.00
ID=  640, predicted=         6, true=         6, accuracy=1.00
ID=  641, predicted=         8, true=         8, accuracy=1.00
ID=  642, predicted=         4, true=         4, accuracy=1.00
ID=  643, predicted=         1, true=         1, accuracy=1.00
ID=  644, predicted=         3, true=         3, accuracy=1.00
ID=  645, predicted=         1, true=         7, accuracy=0.00
ID=  646, predicted=         7, true=         7, accuracy=1.00
ID=  647, predicted=         4, true=         4, accuracy=1.00
ID=  648, predicted=         7, true=         7, accuracy=1.00
ID=  649, predicted=         3, true=         3, accuracy=1.00
ID=  650, predicted=         7, true=         7, accuracy=1.00
ID=  651, predicted=         5, true=         5, accuracy=1.00
ID=  652, predicted=         6, true=         6, accuracy=1.00
ID=  653, predicted=         0, true=         0, accuracy=1.00
ID=  654, predicted=         2, true=         2, accuracy=1.00
ID=  655, predicted=         5, true=         5, accuracy=1.00
ID=  656, predicted=         9, true=         9, accuracy=1.00
ID=  657, predicted=         4, true=         4, accuracy=1.00
ID=  658, predicted=         2, true=         2, accuracy=1.00
ID=  659, predicted=         8, true=         8, accuracy=1.00
ID=  660, predicted=         7, true=         7, accuracy=1.00
ID=  661, predicted=         8, true=         8, accuracy=1.00
ID=  662, predicted=         1, true=         1, accuracy=1.00
ID=  663, predicted=         6, true=         6, accuracy=1.00
ID=  664, predicted=         5, true=         5, accuracy=1.00
ID=  665, predicted=         0, true=         0, accuracy=1.00
ID=  666, predicted=         0, true=         0, accuracy=1.00
ID=  667, predicted=         6, true=         6, accuracy=1.00
ID=  668, predicted=         7, true=         7, accuracy=1.00
ID=  669, predicted=         6, true=         6, accuracy=1.00
ID=  670, predicted=         8, true=         8, accuracy=1.00
ID=  671, predicted=         7, true=         7, accuracy=1.00
ID=  672, predicted=         2, true=         2, accuracy=1.00
ID=  673, predicted=         8, true=         8, accuracy=1.00
ID=  674, predicted=         8, true=         8, accuracy=1.00
ID=  675, predicted=         6, true=         6, accuracy=1.00
ID=  676, predicted=         7, true=         7, accuracy=1.00
ID=  677, predicted=         0, true=         0, accuracy=1.00
ID=  678, predicted=         2, true=         2, accuracy=1.00
ID=  679, predicted=         5, true=         5, accuracy=1.00
ID=  680, predicted=         8, true=         8, accuracy=1.00
ID=  681, predicted=         1, true=         1, accuracy=1.00
ID=  682, predicted=         3, true=         3, accuracy=1.00
ID=  683, predicted=         7, true=         7, accuracy=1.00
ID=  684, predicted=         7, true=         7, accuracy=1.00
ID=  685, predicted=         5, true=         4, accuracy=0.00
ID=  686, predicted=         7, true=         7, accuracy=1.00
ID=  687, predicted=         7, true=         7, accuracy=1.00
ID=  688, predicted=         7, true=         7, accuracy=1.00
ID=  689, predicted=         2, true=         2, accuracy=1.00
ID=  690, predicted=         7, true=         7, accuracy=1.00
ID=  691, predicted=         3, true=         3, accuracy=1.00
ID=  692, predicted=         2, true=         2, accuracy=1.00
ID=  693, predicted=         1, true=         1, accuracy=1.00
ID=  694, predicted=         7, true=         7, accuracy=1.00
ID=  695, predicted=         8, true=         8, accuracy=1.00
ID=  696, predicted=         4, true=         4, accuracy=1.00
ID=  697, predicted=         1, true=         1, accuracy=1.00
ID=  698, predicted=         3, true=         3, accuracy=1.00
ID=  699, predicted=         1, true=         1, accuracy=1.00
ID=  700, predicted=         3, true=         3, accuracy=1.00
ID=  701, predicted=         7, true=         7, accuracy=1.00
ID=  702, predicted=         5, true=         5, accuracy=1.00
ID=  703, predicted=         1, true=         1, accuracy=1.00
ID=  704, predicted=         4, true=         4, accuracy=1.00
